Attempt,Bitstring,Circuit Depth,Gate Count,Success
269,1010000000011000110000001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
270,1100101011000010100011000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
271,0100001110001001101110001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
272,1011111100000001110011100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
273,1011011110100000010001000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
274,1000001010001011001000101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
275,0110010000101001101011111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
276,0110000011000100010001101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
277,1101001000110111111111000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
278,1101110000001010011110100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
279,1011100110010100101011001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
280,0010001001110010001011101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
281,0101111101000010111100000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
282,0011111010101011001101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
283,0110101101000100110000100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
284,0100111010101110001011000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
285,1000011010011100100101111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
286,1001110001001101010011011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
287,1111111010011000001000101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
288,0001111110100000100111011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
289,0110101010000000001110011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
290,1111111010111000101010001000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
291,1011110001111110110100011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
292,1000010110100000000101110001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
293,0000110110010101111100110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
294,1011001110010000000000101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
295,1110011001100101101010010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
296,0001101110110011110001000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
297,0101111010110111111100011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
298,1110001101001101100011101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
299,1001010111000101101110011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
300,0100011100100111001011101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
301,0011101111001000010000101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
302,0110010110101010110010101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
303,1001000101010100011010101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
304,1110111000001101111111111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
305,0011111001101000100100100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
306,0100111011110011001101011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
307,1101100000101010111111000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
308,1010110000000100111011011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
309,1000011000001010001111001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
310,0101010000001101011101000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
311,0111110101000011010111001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
312,0110001010000101101010011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
313,1111001110100100001000000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
314,0111010100100100000111100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
315,0100001000001101001010100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
316,1101000110110001101110000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
317,1101011001111001001001110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
318,1001110000110101011110100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
319,1000011011110010001101001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
320,0100001001001101000110101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
321,0011000110000101111101010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
322,0111111010010101011000000001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
323,0000011101000010001010110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
324,0001000011110011011010001111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
325,1001101100011010011011111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
326,0100110010000010000101100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
327,1001101110110111100001111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
328,1010010011100011000100101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
329,1111001000101001111111100100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
330,1100111010110101101111011101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
331,1101110011110111011001111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
332,0000000101001101011001011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
333,1100000110000011000101001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
334,0001011000101000011100100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
335,0111011001011001111010101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
336,1101110111100100000010110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
337,0110100000111001111100110010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
338,1111101011100100011011010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
339,0100010100101011111110101011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
340,1111011011011100000100010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
341,1101000010011010111100010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
342,0110110111011000100001010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
343,0011111011111000101100110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
344,0000110001101001010101000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
345,0111001110010100010001010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
346,0001110100001010011100011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
347,1110011110101011010111101110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
348,0010110110101100101100110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
349,1001100011011101100001101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
350,1111001111111100111000010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
351,0111101000000100011001111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
352,0111000010000010110011000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
353,1110110100100110111100000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
354,1001111001001111100111110101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
355,1011100110101000011101101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
356,1011111011111110111010011011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
357,1000011110101010011110010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
358,1100011110100101110101101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
359,1001100110101001000001000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
360,0111110011101111110101101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
361,0010110001110010010000011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
362,1111111101101110101110011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
363,0011010110001000111001010001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
364,0000000100010100100110011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
365,0011111111110110010110000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
366,0010011111001001010101000000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
367,1101101100110100001101100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
368,0100000001001100100010001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
369,1011111101001011001000110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
370,1000000100111110101100100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
371,1100001010010101010010010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
372,0101001111101010110010011100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
373,0100000010001111000100100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
374,1100000000110110000100101111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
375,1011100010101010101110101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
376,1110101011011000110011011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
377,0011001110101001100100101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
378,0011011010110110010111101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
379,0110111001111101011110111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
380,0100000010101001110110110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
381,1011111001100111000101000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
382,1001000011011010111101110110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
383,1000000100111110111100000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
384,0010110000101110011111011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
385,1100101011001010000100100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
386,0001101001110011100110000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
387,0111000011101110010010110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
388,1000000110101100000100000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
389,0111010010000110110001111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
390,0111011100010000000110000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
391,0001101100000100101111001011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
392,1010010110010110011010010100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
393,1101011010001001011101100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
394,1111101100100111110001111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
395,1001000001000000101000001100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
396,0101100111110001010111010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
397,0011011111110011100111001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
398,0100110011011111011011000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
399,1010100110100111100001001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
400,0011011100101000010011011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
401,1001100111101101010111011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
402,1111001000011011110101010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
403,1101001110001000000100111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
404,1010101001000111101110101000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
405,0010100100001111110100111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
406,0110011111000010110000101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
407,0101100000110100001110000010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
408,0001011110001011001110010110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
409,0111100110111111011001111011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
410,0111100011000001100100100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
411,1110011101110110001010101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
412,0100001000111100111011111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
413,1001101111000101111100010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
414,0100111111000011011110110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
415,0100001011001000001011111111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
416,0100111110110000010010010011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
417,1010111101000011110010111000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
418,0001100100100110001001010000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
419,1001011001110100110001110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
420,1100010010100101001110100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
421,1100011101100100110001000111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
422,1000001111010000010111010111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
423,1110000110001110011001000100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
424,1100011010111011000101110100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
425,1101111000001001100011110011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
426,1101001001010011001110011010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
427,0111111101000011010001110000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
428,1101001100001101001011111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
429,1101011101011011010110111100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
430,0001011001110011010011011000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
431,1000010111111100001001111001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
432,1101011110010111000000110111,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
433,0000101001011000010111010101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
434,0110000001111110011011100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
435,1111011001001000100111100001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
436,0110101100110000010110101010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
437,0100010000101101101001001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
438,1110101001101001101110001110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
439,0010110101111110111101111010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
440,0111011000100001011011000101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
441,1111111010000010001101101001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
442,1010001101101110011100101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
443,1100001010101001001101000011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
444,0001111111101110110100100110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
445,1111011011100011101110010010,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
446,0010011110010111011111001101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
447,1111101011010000001010111110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
448,1110001010000011101110011110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
449,1010110011101011011111000110,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
450,1111010111100000100010011001,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
451,0010100000011011011101100011,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
452,0101010011101010101010100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
453,1101000011000101101101100101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
454,1010011111011000110111101100,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
455,1010011110001000101100101101,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
456,0000100010000111010100100000,84,"{'u3': 29, 'barrier': 28, 'measure': 28, 'reset': 28}",False
